medicine_id,medicine_name,category,company,dosage_mg,pack_size,manufacturing_cost,import_status,demand_level,expiry_months,prescription_required,price
2922,Seclo,Tablet,Square,500,5,161.38,Local,Low,7,0,361.3
2923,Paracetamol,Syrup,Incepta,250,5,103.75,Local,High,29,1,182.89
2924,Napa,Tablet,Renata,500,20,139.59,Local,Medium,21,0,191.19
2925,Ace,Syrup,Square,250,20,23.13,Local,Low,8,1,50.7
2926,Ace,Injection,Square,250,20,51.82,Local,Medium,7,1,93.07
2927,Ace,Capsule,Square,1000,1,87.74,Imported,Medium,20,0,236.9
2928,Napa,Tablet,Square,1000,1,133.23,Imported,Low,31,1,287.68
2929,Seclo,Injection,NovoNordisk,250,5,187.8,Imported,Low,32,0,416.66
2930,Ace,Tablet,Square,500,20,153.04,Local,Low,31,0,277.6
2931,Seclo,Injection,Square,100,20,111.77,Imported,Low,12,0,247.2
2932,Histacin,Injection,Square,1000,10,111.74,Local,Low,22,1,192.37
2933,Napa,Syrup,NovoNordisk,100,1,60.77,Imported,Medium,15,1,231.78
2934,Paracetamol,Capsule,NovoNordisk,100,1,150.94,Imported,Medium,14,1,417.54
2935,Insulin,Capsule,Square,100,1,25.22,Local,Low,19,0,59.49
2936,Paracetamol,Injection,Incepta,100,10,102.87,Imported,High,30,0,345.32
2937,Paracetamol,Injection,Square,100,20,21.14,Imported,Medium,32,0,103.15
2938,Insulin,Tablet,Square,250,1,76.18,Local,Medium,15,1,112.41
2939,Napa,Capsule,Renata,500,20,192.62,Local,Medium,9,1,480.52
2940,Insulin,Capsule,Incepta,250,5,180.52,Local,Low,24,1,270.85
2941,Seclo,Injection,Incepta,100,20,32.22,Imported,Medium,21,0,192.87
2942,Ace,Injection,Beximco,500,20,113.22,Local,Medium,26,1,197.79
2943,Histacin,Injection,Beximco,1000,20,140.47,Local,Medium,11,0,285.3
2944,Histacin,Tablet,NovoNordisk,100,1,162.43,Local,Medium,8,0,399.84
2945,Histacin,Capsule,Renata,50,10,110.98,Local,Medium,28,0,160.14
2946,Seclo,Syrup,Renata,1000,10,52.28,Local,Medium,17,1,124.0
2947,Paracetamol,Capsule,NovoNordisk,100,10,181.78,Local,High,24,1,303.05
2948,Paracetamol,Tablet,Incepta,1000,10,50.98,Imported,Low,33,0,197.56
2949,Ace,Syrup,Beximco,250,20,32.42,Local,Medium,29,1,69.69
2950,Ace,Tablet,Renata,100,5,177.36,Local,Medium,6,0,336.81
2951,Histacin,Injection,Beximco,1000,10,145.69,Imported,Low,31,1,377.76
2952,Paracetamol,Injection,Square,1000,5,96.94,Local,Medium,19,1,195.46
2953,Ceevit,Tablet,Square,500,5,83.11,Imported,Low,19,0,257.95
2954,Seclo,Injection,Beximco,250,20,147.5,Imported,Low,33,1,328.5
2955,Ace,Syrup,NovoNordisk,100,20,152.85,Local,Low,11,1,328.39
2956,Paracetamol,Capsule,Beximco,1000,1,105.44,Local,High,20,1,199.06
2957,Histacin,Capsule,NovoNordisk,500,1,105.03,Local,Low,30,1,217.11
2958,Seclo,Injection,Renata,1000,5,168.59,Imported,Medium,6,1,336.43
2959,Paracetamol,Injection,Renata,1000,1,135.13,Imported,Medium,9,0,272.07
2960,Ace,Injection,Square,50,10,69.73,Imported,Medium,29,0,281.79
2961,Insulin,Tablet,Renata,250,20,37.97,Imported,Low,11,0,112.2
2962,Insulin,Syrup,Renata,50,10,163.65,Imported,Medium,8,1,430.59
2963,Paracetamol,Capsule,Square,500,20,137.59,Imported,Low,9,0,332.3
2964,Seclo,Syrup,Beximco,100,5,168.03,Imported,High,15,0,489.73
2965,Ace,Injection,Renata,50,20,137.56,Imported,High,35,1,408.48
2966,Histacin,Capsule,Square,250,10,178.07,Local,Low,28,1,260.52
2967,Histacin,Capsule,Square,500,10,42.78,Imported,High,27,0,261.94
2968,Histacin,Tablet,Incepta,250,20,72.96,Local,Low,21,0,161.67
2969,Ace,Tablet,Beximco,1000,5,89.55,Imported,Low,13,0,358.25
2970,Seclo,Injection,Beximco,500,5,34.15,Local,Low,9,1,45.4
2971,Seclo,Capsule,Square,1000,20,104.85,Imported,High,8,0,267.1
2972,Seclo,Syrup,NovoNordisk,1000,20,197.35,Imported,High,19,1,507.46
2973,Insulin,Tablet,Square,500,10,24.89,Imported,High,30,1,225.06
2974,Histacin,Syrup,Beximco,500,10,117.91,Local,High,11,1,207.33
2975,Napa,Syrup,Incepta,50,5,155.68,Local,Low,12,1,238.81
2976,Insulin,Capsule,NovoNordisk,100,20,111.59,Local,Low,21,0,249.75
2977,Histacin,Syrup,Beximco,500,5,179.94,Imported,Low,10,0,542.4
2978,Histacin,Capsule,Beximco,50,20,124.08,Imported,Low,16,0,314.34
2979,Histacin,Syrup,Square,100,1,54.81,Local,Low,30,0,127.15
2980,Insulin,Injection,NovoNordisk,100,5,157.24,Imported,Low,17,1,447.73
2981,Histacin,Syrup,NovoNordisk,50,5,31.21,Imported,Medium,8,0,159.09
2982,Ace,Capsule,Square,100,20,156.03,Local,Low,10,1,242.13
2983,Ace,Injection,Renata,500,10,28.46,Local,High,23,1,93.81
2984,Ace,Tablet,Square,50,10,63.17,Local,Low,28,1,85.85
2985,Insulin,Tablet,Incepta,50,5,160.77,Local,High,22,0,276.95
2986,Ace,Capsule,Renata,250,5,75.39,Local,Medium,19,0,125.89
2987,Seclo,Injection,Square,500,20,124.05,Imported,Low,14,1,361.86
2988,Seclo,Syrup,Square,500,5,129.7,Local,Medium,17,0,292.63
2989,Insulin,Syrup,Renata,1000,10,176.0,Imported,High,21,1,550.16
2990,Ceevit,Tablet,Renata,1000,10,64.25,Local,Medium,33,0,102.89
2991,Seclo,Syrup,Square,500,10,131.34,Imported,High,11,0,467.47
2992,Insulin,Tablet,Renata,50,5,136.45,Local,Medium,33,1,267.06
2993,Insulin,Syrup,Beximco,1000,10,74.9,Imported,Low,35,0,171.97
2994,Histacin,Capsule,Incepta,100,10,152.99,Imported,Medium,7,1,382.36
2995,Ceevit,Injection,Square,250,1,48.8,Imported,Medium,34,1,175.49
2996,Paracetamol,Tablet,NovoNordisk,100,5,164.3,Local,Medium,27,0,251.73
2997,Ceevit,Syrup,Beximco,1000,5,187.29,Imported,Medium,27,0,441.84
2998,Insulin,Tablet,NovoNordisk,1000,1,134.54,Local,High,10,0,379.24
2999,Histacin,Tablet,Square,1000,10,117.44,Local,Medium,31,1,177.58
3000,Ceevit,Tablet,Renata,500,1,61.7,Local,Low,14,0,125.22
3001,Napa,Capsule,Square,1000,1,133.15,Imported,High,7,1,337.0
3002,Ceevit,Tablet,Incepta,1000,20,57.78,Imported,Medium,32,1,265.09
3003,Ceevit,Capsule,NovoNordisk,250,5,159.45,Imported,High,30,1,446.48
3004,Insulin,Capsule,Incepta,500,10,162.42,Local,High,11,0,265.53
3005,Ace,Tablet,Square,100,5,122.48,Local,High,28,0,284.35
3006,Histacin,Injection,Square,1000,1,77.98,Local,Medium,36,1,102.55
3007,Seclo,Injection,Renata,250,5,52.2,Imported,Medium,19,0,254.92
3008,Napa,Syrup,Square,1000,5,125.81,Local,High,12,0,322.1
3009,Paracetamol,Injection,NovoNordisk,1000,20,90.26,Imported,High,30,0,356.02
3010,Ace,Capsule,Beximco,500,1,138.64,Local,High,21,0,258.36
3011,Ceevit,Tablet,NovoNordisk,1000,1,75.31,Imported,Low,28,0,195.11
3012,Insulin,Syrup,NovoNordisk,1000,10,114.99,Imported,High,33,0,396.35
3013,Ace,Syrup,Beximco,250,1,193.24,Local,Medium,20,1,425.51
3014,Paracetamol,Capsule,NovoNordisk,250,5,194.71,Local,Low,7,0,433.37
3015,Insulin,Injection,Incepta,500,5,19.86,Imported,Low,31,1,85.37
3016,Seclo,Capsule,Beximco,100,1,158.55,Imported,Low,25,1,403.13
3017,Histacin,Injection,Incepta,1000,10,125.7,Local,High,36,1,238.76
3018,Napa,Tablet,Square,1000,5,175.12,Local,Low,8,0,298.12
3019,Histacin,Capsule,Square,50,20,191.91,Local,Medium,24,1,285.58
3020,Napa,Injection,Renata,50,5,80.55,Imported,High,32,1,200.96
3021,Insulin,Syrup,Renata,100,10,195.17,Imported,Medium,16,1,470.68
3022,Paracetamol,Injection,Square,100,1,187.19,Imported,Medium,20,0,454.66
3023,Histacin,Capsule,Square,50,1,45.4,Local,Low,10,0,60.67
3024,Ace,Capsule,Renata,500,1,190.32,Imported,Low,19,0,524.85
3025,Paracetamol,Capsule,Incepta,50,20,58.78,Imported,High,6,0,288.9
3026,Paracetamol,Tablet,Incepta,50,10,159.09,Imported,Medium,12,1,436.57
3027,Ceevit,Syrup,Beximco,50,5,148.81,Imported,Medium,12,0,480.61
3028,Histacin,Injection,Incepta,100,20,53.04,Imported,Low,7,1,245.87
3029,Paracetamol,Capsule,Renata,500,1,21.78,Imported,Low,21,0,151.56
3030,Napa,Tablet,Square,250,1,82.21,Imported,Medium,9,1,236.19
3031,Napa,Tablet,Renata,500,5,151.21,Local,Low,18,0,237.68
3032,Paracetamol,Injection,Square,50,1,174.42,Local,High,20,0,309.54
3033,Ceevit,Tablet,Beximco,1000,10,145.23,Imported,Low,15,0,377.48
3034,Histacin,Injection,Beximco,100,10,46.44,Imported,Low,22,0,134.14
3035,Insulin,Injection,NovoNordisk,50,1,136.28,Local,Medium,8,1,278.55
3036,Ace,Syrup,NovoNordisk,1000,1,57.29,Imported,Medium,18,0,196.49
3037,Napa,Capsule,Renata,250,20,125.95,Imported,High,33,0,425.53
3038,Ace,Injection,Beximco,500,1,177.11,Local,Low,14,0,392.84
3039,Paracetamol,Capsule,Incepta,100,10,59.14,Local,Medium,29,1,131.25
3040,Histacin,Capsule,Renata,500,1,40.23,Local,Medium,12,1,73.41
3041,Insulin,Capsule,Renata,50,5,19.4,Imported,High,27,0,204.26
3042,Histacin,Capsule,Renata,500,1,51.88,Imported,Medium,17,0,222.34
3043,Histacin,Injection,Beximco,50,10,195.41,Imported,High,34,1,372.32
3044,Insulin,Syrup,Incepta,250,1,92.26,Imported,Low,8,0,262.87
3045,Ceevit,Tablet,Square,500,1,185.69,Local,High,22,1,501.35
3046,Histacin,Capsule,Beximco,250,5,16.6,Local,Low,27,0,33.27
3047,Insulin,Tablet,Square,1000,1,53.86,Imported,Medium,14,0,197.56
3048,Paracetamol,Syrup,Beximco,50,20,37.05,Local,Low,8,0,79.64
3049,Napa,Capsule,Renata,500,5,78.55,Local,Low,7,1,152.2
3050,Insulin,Injection,Square,1000,20,10.35,Local,High,33,1,43.86
3051,Napa,Syrup,NovoNordisk,500,10,18.43,Imported,High,15,0,142.42
3052,Paracetamol,Tablet,Beximco,500,5,15.12,Local,Medium,8,0,23.99
3053,Paracetamol,Syrup,Beximco,250,20,47.62,Imported,Medium,8,1,206.35
3054,Insulin,Tablet,NovoNordisk,500,20,189.75,Local,High,31,0,389.23
3055,Paracetamol,Injection,Renata,500,20,59.27,Imported,Medium,17,0,268.42
3056,Paracetamol,Capsule,Renata,100,20,168.98,Imported,Medium,30,1,427.77
3057,Napa,Capsule,Beximco,50,20,29.36,Imported,Medium,35,1,122.49
3058,Seclo,Capsule,Beximco,1000,5,82.6,Imported,High,27,1,255.76
3059,Insulin,Tablet,Square,500,5,72.2,Imported,High,9,0,243.47
3060,Paracetamol,Injection,Incepta,1000,20,155.63,Imported,Low,18,1,416.53
3061,Histacin,Tablet,Beximco,100,5,83.59,Imported,Low,7,1,248.83
3062,Ace,Syrup,Renata,500,10,31.29,Imported,Low,30,0,99.79
3063,Histacin,Capsule,Square,100,1,176.19,Imported,Medium,26,1,496.08
3064,Paracetamol,Syrup,Incepta,250,20,192.93,Local,Medium,31,1,257.84
3065,Histacin,Tablet,NovoNordisk,1000,20,142.65,Local,Medium,33,1,194.17
3066,Paracetamol,Syrup,Renata,50,1,86.61,Imported,Medium,14,0,237.24
3067,Paracetamol,Injection,Beximco,1000,1,60.47,Local,Medium,29,0,101.26
3068,Ceevit,Tablet,Square,50,20,130.91,Local,High,26,1,204.74
3069,Histacin,Syrup,Renata,100,1,52.54,Local,Medium,24,1,85.64
3070,Ceevit,Capsule,Square,50,5,102.84,Local,Medium,6,0,194.8
3071,Paracetamol,Tablet,Renata,1000,20,187.33,Imported,High,20,1,513.15
3072,Seclo,Syrup,Square,500,20,163.69,Imported,High,16,0,539.08
3073,Ceevit,Injection,Renata,250,1,129.52,Imported,Low,21,1,285.63
3074,Seclo,Syrup,Square,500,10,168.18,Local,Low,32,0,340.58
3075,Seclo,Tablet,Renata,1000,20,94.35,Imported,Low,30,1,275.52
3076,Napa,Tablet,Square,100,1,141.31,Local,Medium,36,0,332.0
3077,Ace,Tablet,Square,1000,20,93.65,Imported,Medium,26,1,291.35
3078,Seclo,Capsule,Beximco,50,1,89.89,Imported,Medium,19,0,240.11
3079,Napa,Injection,NovoNordisk,500,20,65.01,Imported,High,11,0,227.12
3080,Seclo,Capsule,Incepta,500,10,97.95,Imported,High,35,0,358.69
3081,Napa,Capsule,NovoNordisk,50,1,105.81,Imported,High,7,1,338.12
3082,Histacin,Syrup,Beximco,100,10,114.72,Local,Medium,25,1,214.71
3083,Napa,Tablet,Incepta,1000,1,55.21,Local,Low,36,0,74.24
3084,Ceevit,Tablet,Beximco,100,10,198.41,Local,High,36,1,348.57
3085,Insulin,Injection,Incepta,50,1,14.28,Local,Low,18,0,30.37
3086,Ace,Injection,Incepta,50,20,66.16,Local,Low,20,0,158.54
3087,Paracetamol,Capsule,Square,100,20,94.67,Local,Low,6,0,226.9
3088,Ceevit,Syrup,Incepta,50,5,85.72,Local,Medium,33,0,182.72
3089,Napa,Capsule,Incepta,100,10,52.84,Local,Low,15,1,112.06
3090,Seclo,Syrup,Renata,100,10,56.0,Local,High,32,1,144.92
3091,Paracetamol,Injection,Beximco,100,5,58.36,Local,High,18,0,175.54
3092,Paracetamol,Tablet,NovoNordisk,250,1,82.28,Imported,High,11,1,284.38
3093,Ace,Injection,Beximco,500,5,122.01,Local,High,17,1,262.2
3094,Ace,Injection,NovoNordisk,50,10,163.93,Imported,Medium,18,0,473.24
3095,Ceevit,Capsule,Incepta,1000,10,96.08,Imported,Medium,35,0,259.84
3096,Paracetamol,Tablet,NovoNordisk,500,20,56.49,Imported,Low,13,1,171.09
3097,Seclo,Tablet,Incepta,250,5,75.6,Imported,Low,34,0,255.65
3098,Seclo,Syrup,Square,100,1,131.13,Local,Medium,8,1,239.55
3099,Insulin,Capsule,Square,50,5,183.04,Local,High,13,0,332.44
3100,Paracetamol,Tablet,Beximco,500,20,128.28,Local,High,22,0,289.65
3101,Ceevit,Tablet,Incepta,100,1,76.11,Local,High,22,1,171.68
3102,Insulin,Syrup,NovoNordisk,100,20,68.78,Local,Low,33,1,161.88
3103,Histacin,Syrup,Renata,100,5,158.14,Local,Low,21,0,262.77
3104,Seclo,Capsule,Renata,500,1,157.75,Local,Medium,26,1,277.05
3105,Seclo,Injection,Incepta,250,1,178.52,Local,Low,12,0,406.47
3106,Ceevit,Capsule,Incepta,250,10,35.37,Imported,Medium,12,1,144.32
3107,Napa,Capsule,Renata,100,5,125.73,Local,Medium,27,0,238.42
3108,Histacin,Injection,Square,50,20,106.89,Local,Low,15,1,153.99
3109,Insulin,Syrup,Incepta,50,10,106.08,Imported,High,25,1,334.0
3110,Ace,Capsule,NovoNordisk,100,5,69.5,Imported,High,28,0,302.62
3111,Insulin,Syrup,Incepta,100,5,199.33,Local,High,14,0,370.71
3112,Seclo,Capsule,Renata,500,1,104.48,Local,Medium,32,1,202.64
3113,Seclo,Capsule,Square,100,10,132.47,Imported,Medium,31,1,381.96
3114,Paracetamol,Syrup,NovoNordisk,100,10,111.08,Imported,Low,36,0,268.63
3115,Seclo,Capsule,NovoNordisk,500,20,144.27,Imported,Medium,7,0,328.53
3116,Ace,Syrup,Renata,1000,1,67.03,Imported,Medium,30,1,214.32
3117,Seclo,Tablet,Beximco,500,20,146.95,Imported,Medium,29,0,358.27
3118,Histacin,Syrup,Incepta,250,20,192.3,Local,Medium,13,0,276.75
3119,Paracetamol,Capsule,Beximco,500,10,189.2,Local,Low,7,1,400.27
3120,Ceevit,Capsule,Incepta,50,10,107.12,Imported,Medium,28,0,302.54
3121,Ace,Syrup,Incepta,1000,5,155.71,Imported,High,8,0,505.91
3122,Paracetamol,Syrup,Renata,500,10,189.75,Local,Low,9,1,377.55
3123,Histacin,Injection,NovoNordisk,50,10,22.3,Local,High,23,1,72.03
3124,Napa,Tablet,NovoNordisk,50,10,192.05,Imported,High,16,0,400.28
3125,Histacin,Syrup,NovoNordisk,500,20,101.86,Local,High,27,1,220.92
3126,Insulin,Injection,Square,50,1,30.04,Local,High,21,1,99.21
3127,Ceevit,Capsule,Square,50,20,32.45,Imported,Low,25,0,125.69
3128,Ace,Capsule,NovoNordisk,1000,1,198.14,Local,Low,6,1,428.35
3129,Ceevit,Injection,Beximco,1000,20,191.5,Imported,High,30,0,566.83
3130,Histacin,Tablet,Beximco,250,5,165.66,Local,Medium,15,1,346.24
3131,Histacin,Capsule,Renata,500,10,18.29,Imported,High,14,0,175.11
3132,Paracetamol,Injection,Square,1000,5,57.68,Imported,High,17,1,239.82
3133,Seclo,Capsule,Square,1000,20,108.52,Imported,Low,11,0,324.8
3134,Seclo,Injection,Renata,1000,5,32.12,Local,Medium,8,0,50.98
3135,Ceevit,Syrup,Square,100,5,73.24,Imported,Low,18,0,218.82
3136,Insulin,Syrup,Square,500,1,18.01,Local,High,15,0,73.83
3137,Paracetamol,Injection,Beximco,500,5,149.58,Imported,Low,14,0,350.74
3138,Insulin,Syrup,Square,50,10,196.76,Local,Medium,7,0,487.41
3139,Ceevit,Syrup,Square,250,10,134.69,Local,Medium,9,0,178.32
3140,Seclo,Tablet,Renata,250,10,135.54,Local,Low,20,0,211.12
3141,Napa,Injection,Square,100,5,179.27,Local,Low,31,0,345.51
3142,Histacin,Injection,Renata,500,5,193.39,Imported,Medium,30,0,421.4
3143,Paracetamol,Capsule,Renata,100,1,91.3,Imported,High,33,0,297.08
3144,Ceevit,Injection,Square,250,20,94.13,Imported,Medium,22,1,315.86
3145,Ace,Injection,Beximco,500,1,194.21,Imported,Medium,18,1,532.64
3146,Seclo,Capsule,Beximco,100,1,146.14,Imported,Low,25,0,401.21
3147,Insulin,Syrup,Square,250,20,174.73,Imported,Medium,17,1,479.17
3148,Paracetamol,Injection,Renata,1000,1,30.96,Local,Medium,12,0,64.73
3149,Ace,Syrup,Incepta,250,1,99.03,Local,High,26,1,201.92
3150,Histacin,Injection,Square,500,20,127.5,Imported,Medium,31,1,339.45
3151,Napa,Tablet,NovoNordisk,1000,5,123.58,Local,Medium,34,1,185.5
3152,Histacin,Capsule,Renata,250,5,135.81,Imported,Low,20,0,278.73
3153,Napa,Syrup,NovoNordisk,1000,5,134.33,Imported,Low,26,0,250.7
3154,Insulin,Tablet,Renata,250,20,61.51,Local,High,15,0,172.05
3155,Paracetamol,Tablet,Incepta,250,10,160.41,Imported,Low,33,0,440.7
3156,Ace,Capsule,Beximco,250,20,149.77,Imported,Medium,22,1,376.32
3157,Histacin,Syrup,Beximco,100,5,33.41,Local,High,31,0,80.97
3158,Paracetamol,Injection,Incepta,100,1,106.36,Local,High,25,0,271.52
3159,Ace,Tablet,Beximco,50,20,159.75,Local,High,33,0,403.28
3160,Histacin,Tablet,Incepta,500,1,35.26,Local,High,13,1,102.33
3161,Napa,Tablet,Incepta,100,20,13.62,Imported,Medium,25,1,128.1
3162,Ace,Tablet,Beximco,50,20,56.69,Local,Low,28,0,140.93
3163,Ace,Injection,NovoNordisk,500,5,107.47,Imported,Low,9,1,218.73
3164,Napa,Capsule,NovoNordisk,50,20,88.48,Local,Medium,13,0,191.61
3165,Seclo,Capsule,Square,1000,1,24.36,Local,Medium,15,0,32.34
3166,Ace,Injection,Incepta,250,20,76.38,Imported,Low,13,0,295.81
3167,Insulin,Injection,Beximco,500,1,114.22,Imported,Low,29,1,369.64
3168,Insulin,Injection,Incepta,250,5,147.67,Local,High,12,1,315.7
3169,Ceevit,Capsule,Renata,1000,10,50.31,Imported,Low,13,1,238.15
3170,Napa,Syrup,Incepta,100,10,101.71,Local,Low,15,1,154.34
3171,Histacin,Tablet,Beximco,50,5,164.22,Local,Low,23,1,407.38
3172,Napa,Syrup,Square,50,5,71.91,Imported,Low,30,0,180.16
3173,Paracetamol,Injection,Renata,500,20,37.42,Imported,Low,7,1,187.9
3174,Histacin,Injection,Renata,250,5,95.64,Local,High,14,1,224.38
3175,Seclo,Syrup,Beximco,50,10,72.44,Local,High,34,1,183.42
3176,Histacin,Syrup,Incepta,500,10,30.65,Local,High,7,0,81.22
3177,Paracetamol,Injection,Incepta,250,5,46.37,Imported,Medium,8,0,197.35
3178,Paracetamol,Capsule,NovoNordisk,100,10,130.78,Imported,Medium,24,0,298.27
3179,Ace,Tablet,Renata,50,5,70.15,Imported,Low,12,1,193.44
3180,Insulin,Injection,NovoNordisk,500,10,76.05,Imported,Low,17,0,226.34
3181,Ace,Tablet,Beximco,50,1,36.08,Imported,High,19,0,207.11
3182,Insulin,Capsule,Renata,1000,10,88.96,Local,High,36,1,178.34
3183,Ace,Injection,Incepta,1000,20,196.38,Local,Medium,15,1,280.36
3184,Ceevit,Tablet,Beximco,1000,10,194.61,Local,Low,12,0,480.56
3185,Paracetamol,Injection,Renata,500,20,36.62,Local,Medium,24,1,81.43
3186,Histacin,Syrup,Incepta,100,5,95.86,Imported,Low,36,1,194.43
3187,Seclo,Tablet,Beximco,50,20,148.35,Imported,Low,9,1,449.72
3188,Seclo,Capsule,Square,500,1,104.43,Local,High,27,0,180.63
3189,Seclo,Tablet,Square,250,20,177.77,Imported,Low,6,1,455.46
3190,Paracetamol,Tablet,Square,250,1,103.96,Local,High,26,0,258.76
3191,Histacin,Tablet,Renata,50,5,153.72,Imported,Low,13,1,343.55
3192,Seclo,Syrup,NovoNordisk,100,1,114.9,Imported,Medium,36,0,252.61
3193,Ceevit,Capsule,Beximco,100,1,96.34,Imported,High,16,1,271.87
3194,Seclo,Tablet,Incepta,250,20,128.71,Local,Medium,21,1,170.66
3195,Insulin,Tablet,Renata,50,20,188.08,Imported,High,10,1,333.77
3196,Paracetamol,Injection,NovoNordisk,250,1,40.79,Local,High,6,1,137.17
3197,Seclo,Capsule,NovoNordisk,50,20,105.58,Local,Medium,30,0,140.44
3198,Napa,Tablet,Incepta,1000,1,185.52,Imported,High,16,1,470.23
3199,Ceevit,Tablet,Square,50,1,171.68,Local,Low,24,1,305.81
3200,Paracetamol,Tablet,Incepta,500,10,27.22,Local,Low,28,0,46.49
3201,Seclo,Capsule,Square,500,1,10.92,Imported,Medium,32,1,140.88
3202,Ceevit,Syrup,NovoNordisk,500,1,63.27,Imported,Medium,19,0,264.11
3203,Seclo,Tablet,Square,250,10,68.07,Local,High,36,0,199.07
3204,Napa,Capsule,Square,1000,5,17.75,Local,High,26,1,80.35
3205,Paracetamol,Syrup,NovoNordisk,500,10,142.58,Local,Medium,25,0,339.75
3206,Paracetamol,Tablet,Renata,100,20,178.48,Local,Medium,30,0,424.33
3207,Insulin,Syrup,Square,100,1,24.31,Local,High,12,0,87.48
3208,Insulin,Syrup,NovoNordisk,100,1,173.4,Local,Low,30,0,305.18
3209,Histacin,Tablet,Square,500,5,71.54,Imported,High,30,1,327.46
3210,Ace,Injection,NovoNordisk,500,20,109.12,Imported,Low,31,1,337.41
3211,Paracetamol,Syrup,Beximco,1000,10,168.88,Imported,High,27,0,565.52
3212,Histacin,Tablet,NovoNordisk,250,10,156.75,Local,Low,18,0,234.14
3213,Ace,Syrup,Incepta,100,1,145.57,Imported,High,25,1,315.16
3214,Paracetamol,Injection,Beximco,250,5,175.89,Imported,Low,28,1,395.51
3215,Paracetamol,Syrup,Beximco,250,10,162.38,Local,High,27,0,282.24
3216,Napa,Tablet,Square,250,10,133.32,Local,Low,8,0,186.95
3217,Ceevit,Syrup,Square,50,5,124.45,Imported,Low,27,0,302.73
3218,Seclo,Capsule,Renata,500,5,31.47,Imported,Low,23,1,149.74
3219,Ace,Injection,Incepta,50,10,17.97,Imported,Medium,32,1,162.11
3220,Paracetamol,Capsule,Square,50,20,85.6,Local,Medium,28,0,212.12
3221,Napa,Tablet,NovoNordisk,1000,20,62.13,Imported,High,34,1,246.55
3222,Paracetamol,Capsule,Beximco,500,10,151.42,Imported,Medium,34,1,325.5
3223,Histacin,Syrup,Square,250,1,95.12,Local,Low,12,0,174.9
3224,Insulin,Syrup,Square,500,5,85.91,Imported,Low,25,1,291.13
3225,Insulin,Syrup,NovoNordisk,1000,5,129.17,Local,High,28,1,211.52
3226,Seclo,Tablet,Beximco,50,5,189.96,Imported,High,8,1,385.65
3227,Paracetamol,Injection,Square,50,1,25.19,Imported,High,32,0,166.41
3228,Napa,Injection,Beximco,250,10,69.82,Imported,Medium,27,1,165.12
3229,Paracetamol,Injection,Incepta,1000,1,115.0,Imported,Medium,34,0,351.82
3230,Insulin,Tablet,Beximco,1000,1,187.03,Local,High,32,0,345.0
3231,Ace,Tablet,Square,50,20,172.82,Imported,High,34,1,366.93
3232,Insulin,Syrup,NovoNordisk,50,5,82.91,Local,High,11,0,160.57
3233,Insulin,Capsule,NovoNordisk,500,20,73.34,Imported,High,25,0,316.7
3234,Ceevit,Capsule,NovoNordisk,500,10,154.6,Imported,High,22,0,470.0
3235,Paracetamol,Capsule,Renata,500,5,123.67,Local,High,19,0,273.66
3236,Histacin,Syrup,Renata,100,5,127.88,Local,High,14,0,257.24
3237,Insulin,Injection,Square,100,10,147.69,Imported,Medium,25,1,438.22
3238,Insulin,Capsule,Square,1000,5,19.12,Local,Medium,28,1,32.76
3239,Paracetamol,Tablet,Beximco,50,5,105.59,Imported,High,30,0,384.43
3240,Ceevit,Tablet,Incepta,100,10,73.1,Local,Low,8,0,130.09
3241,Ceevit,Tablet,Beximco,500,20,189.06,Local,Low,23,1,442.41
3242,Ceevit,Injection,NovoNordisk,1000,1,143.17,Local,Medium,9,1,250.41
3243,Napa,Syrup,NovoNordisk,100,20,139.87,Imported,Low,20,1,435.41
3244,Paracetamol,Injection,Square,250,1,108.87,Local,Low,33,0,166.75
3245,Ceevit,Tablet,Incepta,250,1,94.66,Imported,High,32,0,347.46
3246,Seclo,Tablet,Beximco,50,5,176.95,Local,Medium,17,0,315.17
3247,Napa,Tablet,Square,500,20,80.79,Local,Low,30,1,119.45
3248,Paracetamol,Capsule,Renata,500,10,62.44,Imported,High,20,1,247.29
3249,Napa,Tablet,Incepta,250,1,127.91,Imported,Medium,14,1,337.74
3250,Paracetamol,Tablet,Renata,100,1,69.69,Imported,Low,25,1,242.21
3251,Napa,Tablet,Renata,1000,10,42.27,Imported,High,16,1,230.88
3252,Napa,Tablet,Incepta,1000,1,154.08,Local,Low,8,1,325.64
3253,Histacin,Injection,Beximco,100,20,16.36,Imported,High,27,0,158.98
3254,Ace,Syrup,Square,1000,5,19.87,Imported,Low,12,1,147.77
3255,Insulin,Capsule,Beximco,100,10,128.78,Imported,Medium,31,0,362.63
3256,Histacin,Injection,Beximco,100,20,117.76,Imported,High,21,0,383.7
3257,Napa,Syrup,Incepta,100,1,64.24,Local,Medium,9,1,147.02
3258,Histacin,Tablet,Square,100,20,81.83,Imported,Medium,23,0,277.06
3259,Seclo,Capsule,Square,50,1,127.91,Local,Low,18,1,185.92
3260,Napa,Injection,Incepta,50,5,114.69,Imported,Low,21,0,412.21
3261,Seclo,Injection,Incepta,500,1,186.74,Imported,High,21,0,508.62
